source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,emissions_factor,emissions_factor_units,capacity_factor,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,5.66056447,annual,0.001507201,T of CH4 per barrel refined,0.048997773,,co-located petrochemical facility id,93.27182485,acidification,13.72327544,particulate matter formation,1.19154e-05,human health cancer,0.00062364,human health non-cancer,2873.834323,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,117870.193,annual,31.38452035,T of CO2 per barrel refined,0.048997773,,co-located petrochemical facility id,93.27182485,acidification,13.72327544,particulate matter formation,1.19154e-05,human health cancer,0.00062364,human health non-cancer,2873.834323,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,119124.3121,annual,0.000291591,,0.048997773,,co-located petrochemical facility id,93.27182485,acidification,13.72327544,particulate matter formation,1.19154e-05,human health cancer,0.00062364,human health non-cancer,2873.834323,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,119125.362,annual,0.000291591,,0.048997773,,co-located petrochemical facility id,93.27182485,acidification,13.72327544,particulate matter formation,1.19154e-05,human health cancer,0.00062364,human health non-cancer,2873.834323,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,1.095122383,annual,0.000291591,T of N2O per barrel refined,0.048997773,,co-located petrochemical facility id,93.27182485,acidification,13.72327544,particulate matter formation,1.19154e-05,human health cancer,0.00062364,human health non-cancer,2873.834323,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,15.95249987,annual,0.001507201,T of CH4 per barrel refined,0.138084633,,co-located petrochemical facility id,262.8569609,acidification,38.67468533,particulate matter formation,3.35797e-05,human health cancer,0.001757532,human health non-cancer,8098.987639,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,332179.6349,annual,31.38452035,T of CO2 per barrel refined,0.138084633,,co-located petrochemical facility id,262.8569609,acidification,38.67468533,particulate matter formation,3.35797e-05,human health cancer,0.001757532,human health non-cancer,8098.987639,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,335713.9703,annual,0.000291591,,0.138084633,,co-located petrochemical facility id,262.8569609,acidification,38.67468533,particulate matter formation,3.35797e-05,human health cancer,0.001757532,human health non-cancer,8098.987639,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,335716.9292,annual,0.000291591,,0.138084633,,co-located petrochemical facility id,262.8569609,acidification,38.67468533,particulate matter formation,3.35797e-05,human health cancer,0.001757532,human health non-cancer,8098.987639,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,3.086253988,annual,0.000291591,T of N2O per barrel refined,0.138084633,,co-located petrochemical facility id,262.8569609,acidification,38.67468533,particulate matter formation,3.35797e-05,human health cancer,0.001757532,human health non-cancer,8098.987639,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,20.84116919,annual,0.001507201,T of CH4 per barrel refined,0.180400891,,co-located petrochemical facility id,343.4099006,acidification,50.52660503,particulate matter formation,4.38703e-05,human health cancer,0.002296131,human health non-cancer,10580.93546,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,433976.6198,annual,31.38452035,T of CO2 per barrel refined,0.180400891,,co-located petrochemical facility id,343.4099006,acidification,50.52660503,particulate matter formation,4.38703e-05,human health cancer,0.002296131,human health non-cancer,10580.93546,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,438594.058,annual,0.000291591,,0.180400891,,co-located petrochemical facility id,343.4099006,acidification,50.52660503,particulate matter formation,4.38703e-05,human health cancer,0.002296131,human health non-cancer,10580.93546,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,438597.9237,annual,0.000291591,,0.180400891,,co-located petrochemical facility id,343.4099006,acidification,50.52660503,particulate matter formation,4.38703e-05,human health cancer,0.002296131,human health non-cancer,10580.93546,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,4.032041501,annual,0.000291591,T of N2O per barrel refined,0.180400891,,co-located petrochemical facility id,343.4099006,acidification,50.52660503,particulate matter formation,4.38703e-05,human health cancer,0.002296131,human health non-cancer,10580.93546,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,8.906264583,annual,0.001507201,T of CH4 per barrel refined,0.077092511,,co-located petrochemical facility id,146.7527761,acidification,21.5920378,particulate matter formation,1.87475e-05,human health cancer,0.000981228,human health non-cancer,4521.656627,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,185455.555,annual,31.38452035,T of CO2 per barrel refined,0.077092511,,co-located petrochemical facility id,146.7527761,acidification,21.5920378,particulate matter formation,1.87475e-05,human health cancer,0.000981228,human health non-cancer,4521.656627,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,187428.7709,annual,0.000291591,,0.077092511,,co-located petrochemical facility id,146.7527761,acidification,21.5920378,particulate matter formation,1.87475e-05,human health cancer,0.000981228,human health non-cancer,4521.656627,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,187430.4229,annual,0.000291591,,0.077092511,,co-located petrochemical facility id,146.7527761,acidification,21.5920378,particulate matter formation,1.87475e-05,human health cancer,0.000981228,human health non-cancer,4521.656627,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,1.723052488,annual,0.000291591,T of N2O per barrel refined,0.077092511,,co-located petrochemical facility id,146.7527761,acidification,21.5920378,particulate matter formation,1.87475e-05,human health cancer,0.000981228,human health non-cancer,4521.656627,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,1.758019183,annual,0.001507201,T of CH4 per barrel refined,0.015217391,,co-located petrochemical facility id,28.96772189,acidification,4.262080505,particulate matter formation,3.7006e-06,human health cancer,0.000193686,human health non-cancer,892.5356994,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,36607.3139,annual,31.38452035,T of CO2 per barrel refined,0.015217391,,co-located petrochemical facility id,28.96772189,acidification,4.262080505,particulate matter formation,3.7006e-06,human health cancer,0.000193686,human health non-cancer,892.5356994,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,36996.80956,annual,0.000291591,,0.015217391,,co-located petrochemical facility id,28.96772189,acidification,4.262080505,particulate matter formation,3.7006e-06,human health cancer,0.000193686,human health non-cancer,892.5356994,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,36997.13565,annual,0.000291591,,0.015217391,,co-located petrochemical facility id,28.96772189,acidification,4.262080505,particulate matter formation,3.7006e-06,human health cancer,0.000193686,human health non-cancer,892.5356994,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,0.340115578,annual,0.000291591,T of N2O per barrel refined,0.015217391,,co-located petrochemical facility id,28.96772189,acidification,4.262080505,particulate matter formation,3.7006e-06,human health cancer,0.000193686,human health non-cancer,892.5356994,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,0.0,annual,0.001507201,T of CH4 per barrel refined,0.0,,co-located petrochemical facility id,0.0,acidification,0.0,particulate matter formation,0.0,human health cancer,0.0,human health non-cancer,0.0,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,0.0,annual,31.38452035,T of CO2 per barrel refined,0.0,,co-located petrochemical facility id,0.0,acidification,0.0,particulate matter formation,0.0,human health cancer,0.0,human health non-cancer,0.0,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,0.0,annual,0.000291591,,0.0,,co-located petrochemical facility id,0.0,acidification,0.0,particulate matter formation,0.0,human health cancer,0.0,human health non-cancer,0.0,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,0.0,annual,0.000291591,,0.0,,co-located petrochemical facility id,0.0,acidification,0.0,particulate matter formation,0.0,human health cancer,0.0,human health non-cancer,0.0,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,0.0,annual,0.000291591,T of N2O per barrel refined,0.0,,co-located petrochemical facility id,0.0,acidification,0.0,particulate matter formation,0.0,human health cancer,0.0,human health non-cancer,0.0,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,0.729644052,annual,0.001507201,T of CH4 per barrel refined,0.006315789,,co-located petrochemical facility id,12.0226936,acidification,1.768923638,particulate matter formation,1.53589e-06,human health cancer,8.0387e-05,human health non-cancer,370.4358692,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,15193.41148,annual,31.38452035,T of CO2 per barrel refined,0.006315789,,co-located petrochemical facility id,12.0226936,acidification,1.768923638,particulate matter formation,1.53589e-06,human health cancer,8.0387e-05,human health non-cancer,370.4358692,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,15355.06683,annual,0.000291591,,0.006315789,,co-located petrochemical facility id,12.0226936,acidification,1.768923638,particulate matter formation,1.53589e-06,human health cancer,8.0387e-05,human health non-cancer,370.4358692,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,15355.20216,annual,0.000291591,,0.006315789,,co-located petrochemical facility id,12.0226936,acidification,1.768923638,particulate matter formation,1.53589e-06,human health cancer,8.0387e-05,human health non-cancer,370.4358692,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,0.141160751,annual,0.000291591,T of N2O per barrel refined,0.006315789,,co-located petrochemical facility id,12.0226936,acidification,1.768923638,particulate matter formation,1.53589e-06,human health cancer,8.0387e-05,human health non-cancer,370.4358692,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,ch4,1.459288104,annual,0.001507201,T of CH4 per barrel refined,0.012631579,,co-located petrochemical facility id,24.04538719,acidification,3.537847276,particulate matter formation,3.07178e-06,human health cancer,0.000160774,human health non-cancer,740.8717385,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2,30386.82297,annual,31.38452035,T of CO2 per barrel refined,0.012631579,,co-located petrochemical facility id,24.04538719,acidification,3.537847276,particulate matter formation,3.07178e-06,human health cancer,0.000160774,human health non-cancer,740.8717385,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_100yr,30710.13365,annual,0.000291591,,0.012631579,,co-located petrochemical facility id,24.04538719,acidification,3.537847276,particulate matter formation,3.07178e-06,human health cancer,0.000160774,human health non-cancer,740.8717385,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,co2e_20yr,30710.40433,annual,0.000291591,,0.012631579,,co-located petrochemical facility id,24.04538719,acidification,3.537847276,particulate matter formation,3.07178e-06,human health cancer,0.000160774,human health non-cancer,740.8717385,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
3144039,PHRC Port Harcourt Refinery,Medium Conversion,NGA,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,4.763787,7.100668,trace_7.100668_4.763787,n2o,0.282321502,annual,0.000291591,T of N2O per barrel refined,0.012631579,,co-located petrochemical facility id,24.04538719,acidification,3.537847276,particulate matter formation,3.07178e-06,human health cancer,0.000160774,human health non-cancer,740.8717385,ecotoxicity,,,,,,,,,2023-09-07 00:00:00,
